"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"VS_VH_OBJ_234","0003e1a0","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_264","0003e1d0","Function","Global","Imported","3","0"
"VS_VH_OBJ_278","0003e1e4","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_288","0003e1f4","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_2BC","0003e228","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_2E0","0003e24c","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_2F0","0003e25c","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_358","0003e2c4","Function","Global","User Defined","0","0"
"VS_VH_OBJ_380","0003e2ec","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_3A8","0003e314","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_3E0","0003e34c","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_3FC","0003e368","Function","Global","User Defined","0","0"
"VS_VH_OBJ_40C","0003e378","Instruction Label","Global","Imported","1","0"
"VS_VH_OBJ_434","0003e3a0","Function","Global","User Defined","2","0"
"SsVabTransBody","0003e85c","Function","Global","Imported","0","0"
"VS_VTB_OBJ_98","0003e8f4","Instruction Label","Global","Imported","3","0"
"VS_VTB_OBJ_A4","0003e900","Function","Global","User Defined","0","0"
"SsVabTransCompleted","0003e91c","Function","Global","Imported","0","0"
"SpuRead","0003e94c","Function","Global","Imported","0","0"
"S_R_OBJ_28","0003e974","Instruction Label","Global","Imported","1","0"
"S_R_OBJ_4C","0003e998","Instruction Label","Global","Imported","1","0"
"SpuSetTransferStartAddr","0003e9ac","Function","Global","Imported","0","0"
"S_STSA_OBJ_48","0003e9f4","Instruction Label","Global","Imported","1","0"
"S_STSA_OBJ_4C","0003e9f8","Function","Global","User Defined","0","0"
"SpuSetTransferMode","0003ea0c","Function","Global","User Defined","0","0"
"S_STM_OBJ_18","0003ea24","Instruction Label","Global","Imported","1","0"
"S_STM_OBJ_1C","0003ea28","Function","Global","User Defined","1","0"
"SpuIsTransferCompleted","0003ea3c","Function","Global","Imported","0","0"
"S_ITC_OBJ_38","0003ea74","Instruction Label","Global","Imported","1","0"
"S_ITC_OBJ_40","0003ea7c","Instruction Label","Global","Imported","1","0"
"S_ITC_OBJ_60","0003ea9c","Instruction Label","Global","Imported","1","0"
"S_ITC_OBJ_80","0003eabc","Instruction Label","Global","Imported","1","0"
"S_ITC_OBJ_88","0003eac4","Function","Global","User Defined","1","0"
"S_ITC_OBJ_90","0003eacc","Function","Global","User Defined","1","0"
"TestEvent","0003eaec","Function","Global","User Defined","0","0"
"SsUtPitchBend","0003eb84","Function","Global","Imported","0","0"
"UT_PB_OBJ_74","0003ebf8","Instruction Label","Global","Imported","0","0"
"longjmp","0003f2a4","Function","Global","User Defined","0","0"
"read","0004011c","Function","Global","User Defined","0","0"
"write","0004012c","Function","Global","User Defined","0","0"
"DsGetDiskType","00041ff8","Function","Global","Imported","0","0"
"DSTYPE_OBJ_28","00042020","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_58","00042050","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_70","00042068","Function","Global","Imported","3","0"
"DSTYPE_OBJ_94","0004208c","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_AC","000420a4","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_CC","000420c4","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_108","00042100","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_128","00042120","Instruction Label","Global","Imported","2","0"
"DSTYPE_OBJ_160","00042158","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_184","0004217c","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_1A0","00042198","Function","Global","User Defined","4","0"
"DSTYPE_OBJ_1BC","000421b4","Function","Global","Imported","0","0"
"DSTYPE_OBJ_1E8","000421e0","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_1F8","000421f0","Function","Global","User Defined","0","0"
"DSTYPE_OBJ_208","00042200","Function","Global","Imported","0","0"
"DSTYPE_OBJ_254","0004224c","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_260","00042258","Instruction Label","Global","Imported","1","0"
"DSTYPE_OBJ_274","0004226c","Function","Global","User Defined","0","0"
"strncpy","00042864","Function","Global","User Defined","0","0"
"PushCallbackFunc","0004759c","Function","Global","Imported","0","0"
"PullCallbackFunc","000475c4","Function","Global","Imported","0","0"
"McrdGetGlobalStructure","000475ec","Function","Global","User Defined","0","0"
"MemCardStart","000475f8","Function","Global","Imported","0","0"
"MemCardStop","00047668","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_DC","00047678","Instruction Label","Global","Imported","1","0"
"MemCardExist","000476a8","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_154","000476f0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_164","00047700","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_174","00047710","Function","Global","Imported","2","0"
"LIBMCRD_OBJ_1B8","00047754","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1D0","0004776c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_210","000477ac","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_23C","000477d8","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_2AC","00047848","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_2FC","00047898","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_33C","000478d8","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_358","000478f4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_368","00047904","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_390","0004792c","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_3AC","00047948","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_3D0","0004796c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_3D8","00047974","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_408","000479a4","Function","Global","User Defined","1","0"
"LIBMCRD_OBJ_444","000479e0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_464","00047a00","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_470","00047a0c","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_474","00047a10","Function","Global","User Defined","2","0"
"MemCardAccept","00047a2c","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_4D8","00047a74","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_4E8","00047a84","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_4F8","00047a94","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_538","00047ad4","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_570","00047b0c","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_584","00047b20","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_5B4","00047b50","Function","Global","Imported","2","0"
"LIBMCRD_OBJ_5F4","00047b90","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_5FC","00047b98","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_61C","00047bb8","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_640","00047bdc","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_688","00047c24","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_6A0","00047c3c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_6B8","00047c54","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_6C4","00047c60","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_6CC","00047c68","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_6EC","00047c88","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_6F4","00047c90","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_718","00047cb4","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_740","00047cdc","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_784","00047d20","Function","Global","User Defined","2","0"
"LIBMCRD_OBJ_788","00047d24","Function","Global","User Defined","2","0"
"LIBMCRD_OBJ_78C","00047d28","Function","Global","User Defined","2","0"
"MemCardOpen","00047d3c","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_7F8","00047d94","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_820","00047dbc","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_824","00047dc0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_860","00047dfc","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_884","00047e20","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_8C8","00047e64","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_8D4","00047e70","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_8E0","00047e7c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_904","00047ea0","Function","Global","User Defined","0","0"
"MemCardClose","00047ec4","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_95C","00047ef8","Instruction Label","Global","Imported","1","0"
"MemCardReadData","00047f08","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_998","00047f34","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_9B4","00047f50","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_9CC","00047f68","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_A00","00047f9c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_A08","00047fa4","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_A14","00047fb0","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_A24","00047fc0","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_A60","00047ffc","Function","Global","Imported","2","0"
"LIBMCRD_OBJ_A78","00048014","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_A98","00048034","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_AB4","00048050","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_AE4","00048080","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_B08","000480a4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_B58","000480f4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_B84","00048120","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_BA0","0004813c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_BBC","00048158","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_BC0","0004815c","Function","Global","User Defined","3","0"
"MemCardWriteData","00048170","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_C00","0004819c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_C1C","000481b8","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_C34","000481d0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_C68","00048204","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_C70","0004820c","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_C7C","00048218","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_C8C","00048228","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_CC8","00048264","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_CE0","0004827c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_CFC","00048298","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_D18","000482b4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_D48","000482e4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_D6C","00048308","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_DBC","00048358","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_DE8","00048384","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_E04","000483a0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_E20","000483bc","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_E24","000483c0","Function","Global","User Defined","3","0"
"MemCardReadFile","000483d4","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_E90","0004842c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_EAC","00048448","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_EC0","0004845c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_F14","000484b0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_F1C","000484b8","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_F28","000484c4","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_F50","000484ec","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_F8C","00048528","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_FA4","00048540","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_FC0","0004855c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1000","0004859c","Function","Global","Imported","3","0"
"LIBMCRD_OBJ_101C","000485b8","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1040","000485dc","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_1044","000485e0","Function","Global","User Defined","1","0"
"MemCardWriteFile","000485f4","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_10B0","0004864c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_10CC","00048668","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_10E0","0004867c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1134","000486d0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_113C","000486d8","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_1148","000486e4","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_1170","0004870c","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_11AC","00048748","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_11C4","00048760","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_11E0","0004877c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1220","000487bc","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_123C","000487d8","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1260","000487fc","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_1264","00048800","Function","Global","Imported","3","0"
"MemCardGetDirentry","00048814","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_12E0","0004887c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1338","000488d4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1340","000488dc","Instruction Label","Global","Imported","0","0"
"LIBMCRD_OBJ_13B8","00048954","Instruction Label","Global","Imported","0","0"
"LIBMCRD_OBJ_13DC","00048978","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_1404","000489a0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1410","000489ac","Instruction Label","Global","Imported","0","0"
"LIBMCRD_OBJ_1418","000489b4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_142C","000489c8","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1478","00048a14","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_1490","00048a2c","Instruction Label","Global","Imported","2","0"
"LIBMCRD_OBJ_14A4","00048a40","Function","Global","User Defined","1","0"
"MemCardCallback","00048a70","Function","Global","User Defined","0","0"
"MemCardSync","00048a84","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_1510","00048aac","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1534","00048ad0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1544","00048ae0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1560","00048afc","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_157C","00048b18","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1590","00048b2c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_15AC","00048b48","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_15BC","00048b58","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_15D8","00048b74","Function","Global","Imported","2","0"
"LIBMCRD_OBJ_15F4","00048b90","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_15FC","00048b98","Function","Global","User Defined","2","0"
"MemCardCreateFile","00048ba0","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_1650","00048bec","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1658","00048bf4","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1660","00048bfc","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1668","00048c04","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_16E0","00048c7c","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_16E4","00048c80","Function","Global","User Defined","1","0"
"MemCardFormat","00048c9c","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_1734","00048cd0","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1760","00048cfc","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_1764","00048d00","Function","Global","User Defined","1","0"
"LIBMCRD_OBJ_1774","00048d10","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_179C","00048d38","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_17BC","00048d58","Instruction Label","Global","Imported","1","0"
"LIBMCRD_OBJ_17C0","00048d5c","Function","Global","User Defined","3","0"
"LIBMCRD_OBJ_17C8","00048d64","Function","Global","Imported","0","0"
"LIBMCRD_OBJ_183C","00048dd8","Instruction Label","Global","Imported","3","0"
"LIBMCRD_OBJ_1874","00048e10","Function","Global","User Defined","0","0"
"LIBMCRD_OBJ_18B0","00048e4c","Instruction Label","Global","Imported","1","0"
"open","00048e6c","Function","Global","User Defined","0","0"
"lseek","00048e7c","Function","Global","User Defined","0","0"
"close","00048e8c","Function","Global","User Defined","0","0"
"nextfile","00048e9c","Function","Global","User Defined","0","0"
"firstfile","00048eac","Function","Global","User Defined","0","0"
"FIRST_OBJ_38","00048ee4","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_58","00048f04","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_98","00048f44","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_BC","00048f68","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_CC","00048f78","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_D0","00048f7c","Function","Global","User Defined","0","0"
"FIRST_OBJ_E0","00048f8c","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_F4","00048fa0","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_104","00048fb0","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_140","00048fec","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_164","00049010","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_174","00049020","Function","Global","User Defined","0","0"
"FIRST_OBJ_178","00049024","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_180","0004902c","Function","Global","User Defined","0","0"
"FIRST_OBJ_19C","00049048","Function","Global","Imported","0","0"
"FIRST_OBJ_1DC","00049088","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_220","000490cc","Instruction Label","Global","Imported","1","0"
"FIRST_OBJ_24C","000490f8","Instruction Label","Global","Imported","2","0"
"FIRST_OBJ_25C","00049108","Function","Global","User Defined","0","0"
"FIRST_OBJ_260","0004910c","Instruction Label","Global","Imported","1","0"
"firstfile2","0004914c","Function","Global","User Defined","0","0"
"_card_info","0004915c","Function","Global","User Defined","0","0"
"_card_load","0004916c","Function","Global","User Defined","0","0"
"_card_clear","0004917c","Function","Global","User Defined","0","0"
"_card_write","000491bc","Function","Global","User Defined","0","0"
"_new_card","000491cc","Function","Global","User Defined","0","0"
"UserFuncInit","000491dc","Function","Global","User Defined","0","0"
"UserFuncOpen","000491ec","Function","Global","Imported","0","0"
"USERFUNC_OBJ_40","0004921c","Instruction Label","Global","Imported","1","0"
"USERFUNC_OBJ_6C","00049248","Instruction Label","Global","Imported","1","0"
"USERFUNC_OBJ_7C","00049258","Function","Global","User Defined","0","0"
"UserFuncExecute","00049268","Function","Global","Imported","0","0"
"USERFUNC_OBJ_E8","000492c4","Instruction Label","Global","Imported","2","0"
"UserFuncComplete","000492d4","Function","Global","User Defined","0","0"
"funcEvSpIOE","000492ec","Function","Global","User Defined","0","0"
"funcEvSpError","00049300","Function","Global","User Defined","0","0"
"funcEvSpTimeout","00049314","Function","Global","User Defined","0","0"
"funcEvSpNewcard","00049328","Function","Global","User Defined","0","0"
"funcEvSpIOEx","0004933c","Function","Global","User Defined","0","0"
"funcEvSpErrorx","00049350","Function","Global","User Defined","0","0"
"funcEvSpTimeoutx","00049364","Function","Global","User Defined","0","0"
"funcEvSpNewcardx","00049378","Function","Global","User Defined","0","0"
"_card_open","0004938c","Function","Global","Imported","0","0"
"_card_start","000493bc","Function","Global","Imported","0","0"
"BIOS_OBJ_29C","00049588","Instruction Label","Global","Imported","1","0"
"_card_close","00049598","Function","Global","Imported","0","0"
"_card_stop","000495b8","Function","Global","Imported","0","0"
"BIOS_OBJ_370","0004965c","Instruction Label","Global","Imported","1","0"
"_clr_card_event","0004966c","Function","Global","Imported","0","0"
"_get_card_event","00049774","Function","Global","Imported","0","0"
"BIOS_OBJ_494","00049780","Instruction Label","Global","Imported","1","0"
"_get_card_event_x","0004984c","Function","Global","Imported","0","0"
"BIOS_OBJ_56C","00049858","Instruction Label","Global","Imported","1","0"
"_chk_card_event","00049924","Function","Global","User Defined","0","0"
"_chk_card_event_x","00049960","Function","Global","User Defined","0","0"
"_card_format2","0004999c","Function","Global","Imported","0","0"
"LOW_OBJ_4C","000499e8","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_128","00049ac4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_144","00049ae0","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_194","00049b30","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_1A4","00049b40","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_1D0","00049b6c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_20C","00049ba8","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_228","00049bc4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_278","00049c14","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_288","00049c24","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_2CC","00049c68","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_2EC","00049c88","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_33C","00049cd8","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_34C","00049ce8","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_354","00049cf0","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_39C","00049d38","Instruction Label","Global","Imported","2","0"
"LOW_OBJ_3A0","00049d3c","Instruction Label","Global","Imported","2","0"
"_card_create2","00049d6c","Function","Global","Imported","0","0"
"LOW_OBJ_438","00049dd4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_488","00049e24","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_498","00049e34","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_4E0","00049e7c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_508","00049ea4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_558","00049ef4","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_568","00049f04","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_61C","00049fb8","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_660","00049ffc","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_6A0","0004a03c","Instruction Label","Global","Imported","3","0"
"LOW_OBJ_6B8","0004a054","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_6DC","0004a078","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_6FC","0004a098","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_72C","0004a0c8","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_748","0004a0e4","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_770","0004a10c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_79C","0004a138","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_7B8","0004a154","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_7EC","0004a188","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_834","0004a1d0","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_84C","0004a1e8","Function","Global","User Defined","0","0"
"LOW_OBJ_884","0004a220","Instruction Label","Global","Imported","2","0"
"LOW_OBJ_8A0","0004a23c","Function","Global","User Defined","1","0"
"LOW_OBJ_8B8","0004a254","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_96C","0004a308","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_988","0004a324","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_9D8","0004a374","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_9E8","0004a384","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_9F0","0004a38c","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_9FC","0004a398","Instruction Label","Global","Imported","0","0"
"LOW_OBJ_A50","0004a3ec","Instruction Label","Global","Imported","1","0"
"LOW_OBJ_A54","0004a3f0","Function","Global","User Defined","5","0"
"_card_read","0004a42c","Function","Global","User Defined","0","0"
"ApplyRotMatrix","0004aef0","Function","Global","User Defined","0","0"
"RotTransPers","0004af30","Function","Global","User Defined","0","0"
"SsUtAllKeyOff","0004b22c","Function","Global","Imported","0","0"
"UT_AKO_OBJ_6C","0004b298","Instruction Label","Global","Imported","1","0"
"UT_AKO_OBJ_108","0004b334","Instruction Label","Global","Imported","1","0"
"UT_AKO_OBJ_128","0004b354","Instruction Label","Global","Imported","1","0"
"RotTransSV","0004b37c","Function","Global","User Defined","0","0"
"StSetRing","0004c42c","Function","Global","Imported","0","0"
"StClearRing","0004c45c","Function","Global","Imported","0","0"
"data_ready_callback","0004c53c","Function","Global","User Defined","0","0"
"C_004_OBJ_74","0004c5b0","Instruction Label","Global","Imported","1","0"
"StGetBackloc","0004c5c8","Function","Global","Imported","0","0"
"C_004_OBJ_D0","0004c60c","Instruction Label","Global","Imported","1","0"
"C_004_OBJ_D4","0004c610","Function","Global","Imported","1","0"
"StSetStream","0004c6ac","Function","Global","Imported","0","0"
"StFreeRing","0004c73c","Function","Global","User Defined","0","0"
"C_007_OBJ_70","0004c7ac","Instruction Label","Global","Imported","1","0"
"C_007_OBJ_94","0004c7d0","Instruction Label","Global","Imported","1","0"
"C_007_OBJ_A4","0004c7e0","Instruction Label","Global","Imported","1","0"
"init_ring_status","0004c7ec","Function","Global","User Defined","0","0"
"C_008_OBJ_8","0004c7f4","Instruction Label","Global","Imported","1","0"
"C_008_OBJ_2C","0004c818","Instruction Label","Global","Imported","1","0"
"StGetNext","0004c82c","Function","Global","User Defined","0","0"
"C_009_OBJ_44","0004c870","Instruction Label","Global","Imported","1","0"
"C_009_OBJ_5C","0004c888","Instruction Label","Global","Imported","1","0"
"C_009_OBJ_B0","0004c8dc","Instruction Label","Global","Imported","1","0"
"StCdInterrupt","0004c90c","Function","Global","Imported","0","0"
"C_011_OBJ_78","0004c984","Instruction Label","Global","Imported","1","0"
